Unnamed: 0,Reactant1,Reactant2,Solvents,Solvent1,Solvent2,Reagents,Reagent1,Reagent2,Reagent3,Reagent4,Reagent5,ddG,ee,index,temperature
36,C=Cc1cccc([N+](=O)[O-])c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1cccc([N+](=O)[O-])c1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.3033803310056973,0.94,37,60
37,C=Cc1cccc(Cl)c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1cccc(Cl)c1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.197810415567873,0.93,38,60
38,C=Cc1ccccc1Cl,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1ccccc1Cl.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.5788515017395994,0.96,39,60
39,C=Cc1ccc(C)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1ccc(C)cc1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.7728515431788643,0.97,40,60
40,C=Cc1ccccc1C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1ccccc1C.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.5788515017395994,0.96,41,60
41,C=Cc1c(F)c(F)c(F)c(F)c1F,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=Cc1c(F)c(F)c(F)c(F)c1F.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.0243784946512533,0.91,42,60
42,C=CC1CCCCC1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC1CCCCC1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.3033803310056973,0.94,43,60
43,C=CC(=O)N(C)C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CC(=O)N(C)C.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.7728515431788643,0.97,44,60
44,C=CP(=O)(OCC)OCC,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CN(C)C=O,CN(C)C=O,,C=CP(=O)(OCC)OCC.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.197810415567873,0.93,45,60
45,Cc1cccc(B(O)O)c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1cccc(B(O)O)c1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.507522457558804,0.99,46,60
46,OB(O)c1ccc2ccccc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccc2ccccc2c1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.5788515017395994,0.96,47,60
47,OB(O)c1ccc(Cl)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccc(Cl)cc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,48,60
48,CCOC(=O)c1ccc(B(O)O)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCOC(=O)c1ccc(B(O)O)cc1.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.4275996138423137,0.95,49,60
49,OB(O)c1ccccc1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[O-].OB(O)c1ccccc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.044881525476895,0.98,50,60
50,Cc1ccc(B(O)O)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccc(B(O)O)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,51,60
51,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28.O=C([O-])[O-].OB(O)c1ccccc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,52,60
52,OB(O)c1ccccc1,CCN(CC)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCN(CC)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccccc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.9510846600215117,0.9,53,60
53,OB(O)c1ccc(C(F)(F)F)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccc(C(F)(F)F)cc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.3033803310056973,0.94,54,60
54,COc1ccc(B(O)O)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COc1ccc(B(O)O)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.5788515017395994,0.96,55,60
55,OB(O)c1ccc(F)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccc(F)cc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,56,60
56,Cc1ccccc1B(O)O,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccccc1B(O)O.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.3033803310056973,0.94,57,60
57,OB(O)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].OB(O)c1ccccc1.[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.044881525476895,0.98,59,60
58,COc1ccc(C#Cc2ccc(OC)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.COc1ccc(C#Cc2ccc(OC)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,60,80
59,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,61,80
60,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7336677407754446,0.96,62,80
61,COc1ccc(C#Cc2ccc(OC)cc2)cc1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.COc1ccc(C#Cc2ccc(OC)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,63,80
62,COc1ccc(C#Cc2ccc(OC)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28.COc1ccc(C#Cc2ccc(OC)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7336677407754446,0.96,64,80
63,C(#Cc1ccccc1)c1ccccc1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C(#Cc1ccccc1)c1ccccc1.C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.573335745545289,0.95,65,80
64,Cc1ccc(C#Cc2ccc(C)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Cc1ccc(C#Cc2ccc(C)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,66,80
65,Fc1ccc(C#Cc2ccc(F)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.Fc1ccc(C#Cc2ccc(F)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,67,80
66,Cc1ccc(C#Cc2ccc(C)cc2)cc1,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1,CC(=O)N(C)C.O,CC(=O)N(C)C,O,C1CCN(CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)C1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.Cc1ccc(C#Cc2ccc(C)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,68,80
67,Fc1ccc(C#Cc2ccc(F)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28.Fc1ccc(C#Cc2ccc(F)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.2323084235640795,0.92,69,80
68,Cc1ccc(C#Cc2ccc(C)cc2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7(Br)C28.Cc1ccc(C#Cc2ccc(C)cc2)cc1.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7336677407754446,0.96,70,80
69,c1ccc(-c2cccs2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc(-c2cccs2)cc1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,71,80
70,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7([Si](C)(C)C)C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7([Si](C)(C)C)C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.939314190225472,0.97,72,80
71,CC(=O)c1ccc(-c2ccco2)cc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(=O)c1ccc(-c2ccco2)cc1.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,73,80
72,CC(=O)c1cccn1C,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C.O,CC(=O)N(C)C,O,CC(=O)[O-].CC(=O)[O-].CC(=O)c1cccn1C.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=C1C=CC(=O)C=C1.[K+].[K+].[Pd+2],O=C([O-])[O-].[K+].[K+],O=C1C=CC(=O)C=C1,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,74,80
